neighbor_type,neighbor_id,original_score,neighbor_score,delta_score,delta_coverage,within_tie
single,single_64,0.24206185567010305,0.24707707412862054,0.00501521845851749,0.004381443298969057,True
single,single_65,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
single,single_66,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
single,single_67,0.24206185567010305,0.22886597938144326,-0.013195876288659786,-0.04123711340206193,True
single,single_68,0.24206185567010305,0.23844869906725574,-0.003613156602847306,0.0,True
single,single_69,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_0,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_1,0.24206185567010305,0.22820618556701028,-0.013855670103092771,-0.04123711340206193,True
double,double_2,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_3,0.24206185567010305,0.22820618556701028,-0.013855670103092771,-0.04123711340206193,True
double,double_4,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_5,0.24206185567010305,0.23634364261168378,-0.005718213058419269,-0.020618556701031077,True
double,double_6,0.24206185567010305,0.2476543937162494,0.005592538046146345,0.0,True
double,double_7,0.24206185567010305,0.23480412371134016,-0.007257731958762892,-0.020618556701031077,True
double,double_8,0.24206185567010305,0.23480412371134016,-0.007257731958762892,-0.020618556701031077,True
double,double_9,0.24206185567010305,0.23480412371134016,-0.007257731958762892,-0.020618556701031077,True
double,double_10,0.24206185567010305,0.2418419243986254,-0.00021993127147765246,0.0,True
double,double_11,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_12,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_13,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_14,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_15,0.24206185567010305,0.2418419243986254,-0.00021993127147765246,0.0,True
double,double_16,0.24206185567010305,0.24228178694158073,0.0002199312714776802,0.0,True
double,double_17,0.24206185567010305,0.2575395189003436,0.015477663230240551,0.04561855670103088,True
double,double_18,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_19,0.24206185567010305,0.2253784977908689,-0.01668335787923414,-0.020618556701031077,True
double,double_20,0.24206185567010305,0.2183406971035837,-0.02372115856651935,-0.04123711340206193,False
double,double_21,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_22,0.24206185567010305,0.2179950908198331,-0.024066764850269956,-0.061855670103092786,False
double,double_23,0.24206185567010305,0.2509415807560137,0.008879725085910645,0.02499999999999991,True
double,double_24,0.24206185567010305,0.24578890525282274,0.003727049582719688,0.02499999999999991,True
double,double_25,0.24206185567010305,0.23778890525282276,-0.004272950417280291,0.0,True
double,double_26,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_27,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_28,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_29,0.24206185567010305,0.24865979381443293,0.006597938144329879,0.020618556701030855,True
double,double_30,0.24206185567010305,0.24865979381443293,0.006597938144329879,0.020618556701030855,True
double,double_31,0.24206185567010305,0.24294158075601371,0.0008797250859106653,0.0,True
double,double_32,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_33,0.24206185567010305,0.2253784977908689,-0.01668335787923414,-0.020618556701031077,True
double,double_34,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_35,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_36,0.24206185567010305,0.22349337260677465,-0.018568483063328395,-0.04123711340206193,True
double,double_37,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_38,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_39,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_40,0.24206185567010305,0.2505017182130584,0.00843986254295534,0.02499999999999991,True
double,double_41,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_42,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_43,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_44,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_45,0.24206185567010305,0.24294158075601371,0.0008797250859106653,0.0,True
double,double_46,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_47,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_48,0.24206185567010305,0.22820618556701028,-0.013855670103092771,-0.04123711340206193,True
double,double_49,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_50,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_51,0.24206185567010305,0.22790378006872847,-0.014158075601374581,-0.04561855670103099,True
double,double_52,0.24206185567010305,0.22790378006872847,-0.014158075601374581,-0.04561855670103099,True
double,double_53,0.24206185567010305,0.22746391752577313,-0.014597938144329914,-0.04561855670103099,True
double,double_54,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_55,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_56,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_57,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_58,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_59,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_60,0.24206185567010305,0.23634364261168378,-0.005718213058419269,-0.020618556701031077,True
double,double_61,0.24206185567010305,0.2509415807560137,0.008879725085910645,0.02499999999999991,True
double,double_62,0.24206185567010305,0.24751693667157587,0.005455081001472822,0.004381443298969057,True
double,double_63,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_64,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_65,0.24206185567010305,0.2293058419243986,-0.012756013745704453,-0.04123711340206193,True
double,double_66,0.24206185567010305,0.23888856161021108,-0.0031732940598919734,0.0,True
double,double_67,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_68,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_69,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_70,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_71,0.24206185567010305,0.2307511045655375,-0.011310751104565558,-0.020618556701031077,True
double,double_72,0.24206185567010305,0.23119096710849282,-0.010870888561610226,-0.020618556701031077,True
double,double_73,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_74,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_75,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_76,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_77,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_78,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_79,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_80,0.24206185567010305,0.24096219931271476,-0.00109965635738829,0.0,True
double,double_81,0.24206185567010305,0.24096219931271476,-0.00109965635738829,0.0,True
double,double_82,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_83,0.24206185567010305,0.2418419243986254,-0.00021993127147765246,0.0,True
double,double_84,0.24206185567010305,0.2570996563573883,0.015037800687285247,0.04561855670103088,True
double,double_85,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_86,0.24206185567010305,0.22493863524791358,-0.017123220422189472,-0.020618556701031077,True
double,double_87,0.24206185567010305,0.21790083456062836,-0.024161021109474684,-0.04123711340206193,False
double,double_88,0.24206185567010305,0.21790083456062836,-0.024161021109474684,-0.04123711340206193,False
double,double_89,0.24206185567010305,0.21755522827687776,-0.02450662739322529,-0.061855670103092786,False
double,double_90,0.24206185567010305,0.24578890525282274,0.003727049582719688,0.02499999999999991,True
double,double_91,0.24206185567010305,0.25006185567010303,0.00799999999999998,0.02499999999999991,True
double,double_92,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_93,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_94,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_95,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_96,0.24206185567010305,0.2482199312714776,0.006158075601374546,0.020618556701030855,True
double,double_97,0.24206185567010305,0.2482199312714776,0.006158075601374546,0.020618556701030855,True
double,double_98,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_99,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_100,0.24206185567010305,0.22493863524791358,-0.017123220422189472,-0.020618556701031077,True
double,double_101,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_102,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_103,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_104,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_105,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_106,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_107,0.24206185567010305,0.25006185567010303,0.00799999999999998,0.02499999999999991,True
double,double_108,0.24206185567010305,0.23546391752577311,-0.0065979381443299345,-0.020618556701031077,True
double,double_109,0.24206185567010305,0.23546391752577311,-0.0065979381443299345,-0.020618556701031077,True
double,double_110,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_111,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_112,0.24206185567010305,0.23778890525282276,-0.004272950417280291,0.0,True
double,double_113,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_114,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_115,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_116,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_117,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_118,0.24206185567010305,0.22746391752577313,-0.014597938144329914,-0.04561855670103099,True
double,double_119,0.24206185567010305,0.22746391752577313,-0.014597938144329914,-0.04561855670103099,True
double,double_120,0.24206185567010305,0.22702405498281783,-0.015037800687285219,-0.04561855670103099,True
double,double_121,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_122,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_123,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_124,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_125,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_126,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_127,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_128,0.24206185567010305,0.2505017182130584,0.00843986254295534,0.02499999999999991,True
double,double_129,0.24206185567010305,0.23765144820814924,-0.004410407461953814,0.004381443298969057,True
double,double_130,0.24206185567010305,0.21790083456062836,-0.024161021109474684,-0.04123711340206193,False
double,double_131,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_132,0.24206185567010305,0.22415316642120764,-0.01790868924889541,-0.04123711340206193,True
double,double_133,0.24206185567010305,0.23844869906725574,-0.003613156602847306,0.0,True
double,double_134,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_135,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_136,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_137,0.24206185567010305,0.23546391752577311,-0.0065979381443299345,-0.020618556701031077,True
double,double_138,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_139,0.24206185567010305,0.24721453117329406,0.005152675503191012,0.0,True
double,double_140,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_141,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_142,0.24206185567010305,0.23436426116838482,-0.007697594501718225,-0.020618556701031077,True
double,double_143,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_144,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_145,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_146,0.24206185567010305,0.24096219931271476,-0.00109965635738829,0.0,True
double,double_147,0.24206185567010305,0.24096219931271476,-0.00109965635738829,0.0,True
double,double_148,0.24206185567010305,0.24140206185567006,-0.0006597938144329851,0.0,True
double,double_149,0.24206185567010305,0.2418419243986254,-0.00021993127147765246,0.0,True
double,double_150,0.24206185567010305,0.2570996563573883,0.015037800687285247,0.04561855670103088,True
double,double_151,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_152,0.24206185567010305,0.22493863524791358,-0.017123220422189472,-0.020618556701031077,True
double,double_153,0.24206185567010305,0.21790083456062836,-0.024161021109474684,-0.04123711340206193,False
double,double_154,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_155,0.24206185567010305,0.21755522827687776,-0.02450662739322529,-0.061855670103092786,False
double,double_156,0.24206185567010305,0.2505017182130584,0.00843986254295534,0.02499999999999991,True
double,double_157,0.24206185567010305,0.2453490427098674,0.0032871870397643554,0.02499999999999991,True
double,double_158,0.24206185567010305,0.23734904270986742,-0.004712812960235624,0.0,True
double,double_159,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_160,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_161,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_162,0.24206185567010305,0.2482199312714776,0.006158075601374546,0.020618556701030855,True
double,double_163,0.24206185567010305,0.2482199312714776,0.006158075601374546,0.020618556701030855,True
double,double_164,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_165,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_166,0.24206185567010305,0.22493863524791358,-0.017123220422189472,-0.020618556701031077,True
double,double_167,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_168,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_169,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_170,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_171,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_172,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_173,0.24206185567010305,0.25006185567010303,0.00799999999999998,0.02499999999999991,True
double,double_174,0.24206185567010305,0.23546391752577311,-0.0065979381443299345,-0.020618556701031077,True
double,double_175,0.24206185567010305,0.23546391752577311,-0.0065979381443299345,-0.020618556701031077,True
double,double_176,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_177,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_178,0.24206185567010305,0.24250171821305838,0.00043986254295533267,0.0,True
double,double_179,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_180,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_181,0.24206185567010305,0.22776632302405495,-0.014295532646048104,-0.04123711340206193,True
double,double_182,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_183,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_184,0.24206185567010305,0.22746391752577313,-0.014597938144329914,-0.04561855670103099,True
double,double_185,0.24206185567010305,0.22746391752577313,-0.014597938144329914,-0.04561855670103099,True
double,double_186,0.24206185567010305,0.22702405498281783,-0.015037800687285219,-0.04561855670103099,True
double,double_187,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_188,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_189,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_190,0.24206185567010305,0.24162199312714772,-0.00043986254295533267,0.0,True
double,double_191,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_192,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_193,0.24206185567010305,0.23590378006872845,-0.006158075601374602,-0.020618556701031077,True
double,double_194,0.24206185567010305,0.2505017182130584,0.00843986254295534,0.02499999999999991,True
double,double_195,0.24206185567010305,0.24707707412862054,0.00501521845851749,0.004381443298969057,True
double,double_196,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_197,0.24206185567010305,0.2273264604810996,-0.014735395189003436,-0.04123711340206193,True
double,double_198,0.24206185567010305,0.22886597938144326,-0.013195876288659786,-0.04123711340206193,True
double,double_199,0.24206185567010305,0.23844869906725574,-0.003613156602847306,0.0,True
double,double_200,0.24206185567010305,0.24206185567010305,0.0,0.0,True
double,double_201,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_202,0.24206185567010305,0.21645557191948944,-0.025606283750613607,-0.061855670103092786,False
double,double_203,0.24206185567010305,0.21689543446244477,-0.025166421207658274,-0.061855670103092786,False
double,double_204,0.24206185567010305,0.22349337260677465,-0.018568483063328395,-0.04123711340206193,True
double,double_205,0.24206185567010305,0.21535591556210112,-0.026705940108001924,-0.061855670103092786,False
double,double_206,0.24206185567010305,0.21535591556210112,-0.026705940108001924,-0.061855670103092786,False
double,double_207,0.24206185567010305,0.21535591556210112,-0.026705940108001924,-0.061855670103092786,False
double,double_208,0.24206185567010305,0.22239371624938634,-0.019668139420716713,-0.04123711340206193,True
double,double_209,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_210,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_211,0.24206185567010305,0.221953853706431,-0.020108001963672045,-0.04123711340206193,False
double,double_212,0.24206185567010305,0.221953853706431,-0.020108001963672045,-0.04123711340206193,False
double,double_213,0.24206185567010305,0.22239371624938634,-0.019668139420716713,-0.04123711340206193,True
double,double_214,0.24206185567010305,0.22283357879234167,-0.01922827687776138,-0.04123711340206193,True
double,double_215,0.24206185567010305,0.23809131075110457,-0.003970544918998481,0.004381443298969057,True
double,double_216,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_217,0.24206185567010305,0.21535591556210112,-0.026705940108001924,-0.061855670103092786,False
double,double_218,0.24206185567010305,0.20831811487481586,-0.03374374079528719,-0.08247422680412386,False
double,double_219,0.24206185567010305,0.20831811487481586,-0.03374374079528719,-0.08247422680412386,False
double,double_220,0.24206185567010305,0.19383406971035835,-0.048227785959744696,-0.10309278350515472,False
double,double_221,0.24206185567010305,0.23620618556701029,-0.005855670103092764,-0.01623711340206191,True
double,double_222,0.24206185567010305,0.23105351006381933,-0.01100834560628372,-0.01623711340206191,True
double,double_223,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_224,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_225,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_226,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_227,0.24206185567010305,0.22921158566519387,-0.012850270004909181,-0.020618556701031077,True
double,double_228,0.24206185567010305,0.22921158566519387,-0.012850270004909181,-0.020618556701031077,True
double,double_229,0.24206185567010305,0.22349337260677465,-0.018568483063328395,-0.04123711340206193,True
double,double_230,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_231,0.24206185567010305,0.2106431026018655,-0.03141875306823755,-0.061855670103092786,False
double,double_232,0.24206185567010305,0.20831811487481586,-0.03374374079528719,-0.08247422680412386,False
double,double_233,0.24206185567010305,0.20360530191458023,-0.038456553755522815,-0.08247422680412386,False
double,double_234,0.24206185567010305,0.21347079037800681,-0.028591065292096235,-0.08247422680412386,False
double,double_235,0.24206185567010305,0.2183406971035837,-0.02372115856651935,-0.04123711340206193,False
double,double_236,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_237,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_238,0.24206185567010305,0.23105351006381933,-0.01100834560628372,-0.01623711340206191,True
double,double_239,0.24206185567010305,0.21645557191948944,-0.025606283750613607,-0.061855670103092786,False
double,double_240,0.24206185567010305,0.21645557191948944,-0.025606283750613607,-0.061855670103092786,False
double,double_241,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_242,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_243,0.24206185567010305,0.22349337260677465,-0.018568483063328395,-0.04123711340206193,True
double,double_244,0.24206185567010305,0.20360530191458023,-0.038456553755522815,-0.08247422680412386,False
double,double_245,0.24206185567010305,0.20831811487481586,-0.03374374079528719,-0.08247422680412386,False
double,double_246,0.24206185567010305,0.2087579774177712,-0.03330387825233186,-0.08247422680412386,False
double,double_247,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_248,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
double,double_249,0.24206185567010305,0.20845557191948944,-0.033606283750613614,-0.08685567010309281,False
double,double_250,0.24206185567010305,0.20845557191948944,-0.033606283750613614,-0.08685567010309281,False
double,double_251,0.24206185567010305,0.2080157093765341,-0.034046146293568946,-0.08685567010309281,False
double,double_252,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_253,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_254,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_255,0.24206185567010305,0.222613647520864,-0.01944820814923906,-0.04123711340206193,True
double,double_256,0.24206185567010305,0.22305351006381932,-0.019008345606283727,-0.04123711340206193,True
