label,mode,final_score,base_score,anchor_score,ngram_score,coverage_score,compress_score,narrative_heavy
winner,fixed,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
winner,windowed,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
winner,shuffled,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
test_variant,fixed,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
test_variant,windowed,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
test_variant,shuffled,0.2562371134020618,0.2135309278350515,1.0,0.031443298969072164,0.5667525773195876,0.10309278350515459,False
