seed_label,route,length,fixed_score,windowed_score,shuffled_score,delta_windowed,delta_shuffled,pass_deltas
B0024,HR_6x17,75,2.022053534840254,2.022053534840254,2.022053534840254,0.0,0.0,False
B0024,HL_10x10,75,1.3043202595601955,1.3043202595601955,1.3043202595601955,0.0,0.0,False
B0024,HR_10x10,75,2.2091302466700897,2.2091302466700897,2.2091302466700897,0.0,0.0,False
B0024,HL_14x7,75,1.8646436497798209,1.8646436497798209,1.8646436497798209,0.0,0.0,False
B0024,HR_14x7,75,1.3043202595601955,1.3043202595601955,1.3043202595601955,0.0,0.0,False
B0024,GRID_10x10_NA1,75,3.1395466376772108,3.1395466376772108,3.1395466376772108,0.0,0.0,False
B0024,GRID_10x10_NA2,75,3.623195296802709,3.623195296802709,3.623195296802709,0.0,0.0,False
B0024,GRID_10x10_NA3,75,3.486135686302343,3.486135686302343,3.486135686302343,0.0,0.0,False
B0024,SPOKE_10x10_NA1,75,3.1395466376772108,3.1395466376772108,3.1395466376772108,0.0,0.0,False
B0024,SPOKE_10x10_NA2,75,3.623195296802709,3.623195296802709,3.623195296802709,0.0,0.0,False
B0024,SPOKE_10x10_NA3,75,3.486135686302343,3.486135686302343,3.486135686302343,0.0,0.0,False
B0054,GRID_6x17,75,1.2511494806284298,1.2511494806284298,1.2511494806284298,0.0,0.0,False
B0054,GRID_9x11,75,0.31562144088170097,0.31562144088170097,0.31562144088170097,0.0,0.0,False
B0054,GRID_10x10,75,0.66627091237901,0.66627091237901,0.66627091237901,0.0,0.0,False
B0054,GRID_11x9,75,0.6131001334472446,0.6131001334472446,0.6131001334472446,0.0,0.0,False
B0054,GRID_14x7,75,0.3442370417836721,0.3442370417836721,0.3442370417836721,0.0,0.0,False
B0054,GRID_17x6,75,0.5283045566087627,0.5283045566087627,0.5283045566087627,0.0,0.0,False
B0054,GRID_21x5,75,0.3953053689805741,0.3953053689805741,0.3953053689805741,0.0,0.0,False
B0054,GRID_25x4,75,-0.1097447905724227,-0.1097447905724227,-0.1097447905724227,0.0,0.0,False
B0054,GRID_33x3,75,-0.23853907473088448,-0.23853907473088448,-0.23853907473088448,0.0,0.0,False
B0054,SPOKE_6x17,75,0.9321248070378373,0.9321248070378373,0.9321248070378373,0.0,0.0,False
B0054,SPOKE_9x11,75,-0.0034032327088917708,-0.0034032327088917708,-0.0034032327088917708,0.0,0.0,False
B0054,SPOKE_10x10,75,0.9505171104605912,0.9505171104605912,0.9505171104605912,0.0,0.0,False
B0054,SPOKE_11x9,75,0.6335948886048617,0.6335948886048617,0.6335948886048617,0.0,0.0,False
B0054,SPOKE_14x7,75,0.8196203745672659,0.8196203745672659,0.8196203745672659,0.0,0.0,False
B0054,SPOKE_17x6,75,0.9556287592001996,0.9556287592001996,0.9556287592001996,0.0,0.0,False
B0054,SPOKE_21x5,75,1.2500982547609982,1.2500982547609982,1.2500982547609982,0.0,0.0,False
B0054,SPOKE_25x4,75,1.5394561015821882,1.5394561015821882,1.5394561015821882,0.0,0.0,False
B0054,SPOKE_33x3,75,2.258240602729679,2.258240602729679,2.258240602729679,0.0,0.0,False
B0054,RAILFENCE_2,75,0.13155392605661026,0.13155392605661026,0.13155392605661026,0.0,0.0,False
B0054,RAILFENCE_3,75,-0.08007796380301982,-0.08007796380301982,-0.08007796380301982,0.0,0.0,False
B0054,RAILFENCE_4,75,-0.0034032327088917708,-0.0034032327088917708,-0.0034032327088917708,0.0,0.0,False
B0054,RAILFENCE_5,75,-0.20463314183281422,-0.20463314183281422,-0.20463314183281422,0.0,0.0,False
B0054,RAILFENCE_7,75,-0.21608634843595362,-0.21608634843595362,-0.21608634843595362,0.0,0.0,False
B0054,RAILFENCE_9,75,0.1550578782189728,0.1550578782189728,0.1550578782189728,0.0,0.0,False
B0054,RAILFENCE_11,75,0.6120489075798128,0.6120489075798128,0.6120489075798128,0.0,0.0,False
B0054,RAILFENCE_13,75,-0.42666701242815197,-0.42666701242815197,-0.42666701242815197,0.0,0.0,False
B0054,RAILFENCE_17,75,0.7153812684385985,0.7153812684385985,0.7153812684385985,0.0,0.0,False
B0054,HL_6x17,75,2.2091302466700897,2.2091302466700897,2.2091302466700897,0.0,0.0,False
B0054,HR_6x17,75,2.022053534840254,2.022053534840254,2.022053534840254,0.0,0.0,False
B0054,HL_10x10,75,1.3043202595601955,1.3043202595601955,1.3043202595601955,0.0,0.0,False
B0054,HR_10x10,75,2.2091302466700897,2.2091302466700897,2.2091302466700897,0.0,0.0,False
B0054,HL_14x7,75,2.0231047607076857,2.0231047607076857,2.0231047607076857,0.0,0.0,False
B0054,HR_14x7,75,1.3043202595601955,1.3043202595601955,1.3043202595601955,0.0,0.0,False
B0054,GRID_10x10_NA1,75,3.1395466376772108,3.1395466376772108,3.1395466376772108,0.0,0.0,False
B0054,GRID_10x10_NA2,75,3.623195296802709,3.623195296802709,3.623195296802709,0.0,0.0,False
B0054,GRID_10x10_NA3,75,3.486135686302343,3.486135686302343,3.486135686302343,0.0,0.0,False
B0054,SPOKE_10x10_NA1,75,3.1395466376772108,3.1395466376772108,3.1395466376772108,0.0,0.0,False
B0054,SPOKE_10x10_NA2,75,3.623195296802709,3.623195296802709,3.623195296802709,0.0,0.0,False
B0054,SPOKE_10x10_NA3,75,3.486135686302343,3.486135686302343,3.486135686302343,0.0,0.0,False
B0019,GRID_6x17,68,0.21324354531136933,0.21324354531136933,0.21324354531136933,0.0,0.0,False
B0019,GRID_9x11,68,0.8717866713543361,0.8717866713543361,0.8717866713543361,0.0,0.0,False
B0019,GRID_10x10,68,0.3440628631480508,0.3440628631480508,0.3440628631480508,0.0,0.0,False
B0019,GRID_11x9,68,-0.3641464420578635,-0.3641464420578635,-0.3641464420578635,0.0,0.0,False
B0019,GRID_14x7,68,0.939483340142552,0.939483340142552,0.939483340142552,0.0,0.0,False
B0019,GRID_17x6,68,0.15002528410275998,0.15002528410275998,0.15002528410275998,0.0,0.0,False
B0019,GRID_21x5,68,0.2448048698356021,0.2448048698356021,0.2448048698356021,0.0,0.0,False
B0019,GRID_25x4,68,-0.7746561323398764,-0.7746561323398764,-0.7746561323398764,0.0,0.0,False
B0019,GRID_33x3,68,-0.30550220058900457,-0.30550220058900457,-0.30550220058900457,0.0,0.0,False
B0019,SPOKE_6x17,68,0.38917626971794606,0.38917626971794606,0.38917626971794606,0.0,0.0,False
B0019,SPOKE_9x11,68,1.5619654869349815,1.5619654869349815,1.5619654869349815,0.0,0.0,False
B0019,SPOKE_10x10,68,1.6206097284038405,1.6206097284038405,1.6206097284038405,0.0,0.0,False
B0019,SPOKE_11x9,68,2.03559782626546,2.03559782626546,2.03559782626546,0.0,0.0,False
B0019,SPOKE_14x7,68,3.009945421871043,3.009945421871043,3.009945421871043,0.0,0.0,False
B0019,SPOKE_17x6,68,2.3378714609291125,2.3378714609291125,2.3378714609291125,0.0,0.0,False
B0019,SPOKE_21x5,68,2.28370562703986,2.28370562703986,2.28370562703986,0.0,0.0,False
B0019,SPOKE_25x4,68,1.6521710529280733,1.6521710529280733,1.6521710529280733,0.0,0.0,False
B0019,SPOKE_33x3,68,2.37393244017965,2.37393244017965,2.37393244017965,0.0,0.0,False
B0019,RAILFENCE_2,68,0.16731376704047782,0.16731376704047782,0.16731376704047782,0.0,0.0,False
B0019,RAILFENCE_3,68,0.16731376704047782,0.16731376704047782,0.16731376704047782,0.0,0.0,False
B0019,RAILFENCE_4,68,-0.07092523471356854,-0.07092523471356854,-0.07092523471356854,0.0,0.0,False
B0019,RAILFENCE_5,68,-0.7746561323398764,-0.7746561323398764,-0.7746561323398764,0.0,0.0,False
B0019,RAILFENCE_7,68,0.2944710489985489,0.2944710489985489,0.2944710489985489,0.0,0.0,False
B0019,RAILFENCE_9,68,0.4116851669228221,0.4116851669228221,0.4116851669228221,0.0,0.0,False
B0019,RAILFENCE_11,68,0.04178922848439903,0.04178922848439903,0.04178922848439903,0.0,0.0,False
B0019,RAILFENCE_13,68,0.25385729715495897,0.25385729715495897,0.25385729715495897,0.0,0.0,False
B0019,RAILFENCE_17,68,0.9394833401425523,0.9394833401425523,0.9394833401425523,0.0,0.0,False
B0019,HL_6x17,68,1.9318614253734043,1.9318614253734043,1.9318614253734043,0.0,0.0,False
B0019,HR_6x17,68,2.37393244017965,2.37393244017965,2.37393244017965,0.0,0.0,False
B0019,HL_10x10,68,1.8596863490055815,1.8596863490055815,1.8596863490055815,0.0,0.0,False
B0019,HR_10x10,68,2.022066991366496,2.022066991366496,2.022066991366496,0.0,0.0,False
B0019,HL_14x7,68,1.4582290860429257,1.4582290860429257,1.4582290860429257,0.0,0.0,False
B0019,HR_14x7,68,1.8596863490055815,1.8596863490055815,1.8596863490055815,0.0,0.0,False
B0019,GRID_10x10_NA1,68,3.912117941108804,3.912117941108804,3.912117941108804,0.0,0.0,False
B0019,GRID_10x10_NA2,68,4.0609677485707545,4.0609677485707545,4.0609677485707545,0.0,0.0,False
B0019,GRID_10x10_NA3,68,3.912117941108804,3.912117941108804,3.912117941108804,0.0,0.0,False
B0019,SPOKE_10x10_NA1,68,3.912117941108804,3.912117941108804,3.912117941108804,0.0,0.0,False
B0019,SPOKE_10x10_NA2,68,4.0609677485707545,4.0609677485707545,4.0609677485707545,0.0,0.0,False
B0019,SPOKE_10x10_NA3,68,3.912117941108804,3.912117941108804,3.912117941108804,0.0,0.0,False
B0002,GRID_6x17,75,1.221482653859027,1.221482653859027,1.221482653859027,0.0,0.0,False
B0002,GRID_9x11,75,0.21033110888560183,0.21033110888560183,0.21033110888560183,0.0,0.0,False
B0002,GRID_10x10,75,0.36879221981346644,0.36879221981346644,0.36879221981346644,0.0,0.0,False
B0002,GRID_11x9,75,0.16016952695858144,0.16016952695858144,0.16016952695858144,0.0,0.0,False
B0002,GRID_14x7,75,0.2921174887193384,0.2921174887193384,0.2921174887193384,0.0,0.0,False
B0002,GRID_17x6,75,0.5100909364424994,0.5100909364424994,0.5100909364424994,0.0,0.0,False
B0002,GRID_21x5,75,0.5313137536135077,0.5313137536135077,0.5313137536135077,0.0,0.0,False
B0002,GRID_25x4,75,-0.3745474593638183,-0.3745474593638183,-0.3745474593638183,0.0,0.0,False
B0002,GRID_33x3,75,-0.02585595900382265,-0.02585595900382265,-0.02585595900382265,0.0,0.0,False
B0002,SPOKE_6x17,75,0.8779028022386401,0.8779028022386401,0.8779028022386401,0.0,0.0,False
B0002,SPOKE_9x11,75,0.2910662628519066,0.2910662628519066,0.2910662628519066,0.0,0.0,False
B0002,SPOKE_10x10,75,1.3513281638849204,1.3513281638849204,1.3513281638849204,0.0,0.0,False
B0002,SPOKE_11x9,75,0.9280643841656604,0.9280643841656604,0.9280643841656604,0.0,0.0,False
B0002,SPOKE_14x7,75,1.1140898701280644,1.1140898701280644,1.1140898701280644,0.0,0.0,False
B0002,SPOKE_17x6,75,1.0619703170637307,1.0619703170637307,1.0619703170637307,0.0,0.0,False
B0002,SPOKE_21x5,75,1.4382261924582653,1.4382261924582653,1.4382261924582653,0.0,0.0,False
B0002,SPOKE_25x4,75,1.9157119769767228,1.9157119769767228,1.9157119769767228,0.0,0.0,False
B0002,SPOKE_33x3,75,2.3696938093328184,2.3696938093328184,2.3696938093328184,0.0,0.0,False
B0002,RAILFENCE_2,75,0.0794343729922766,0.0794343729922766,0.0794343729922766,0.0,0.0,False
B0002,RAILFENCE_3,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0002,RAILFENCE_4,75,-0.3160863484359536,-0.3160863484359536,-0.3160863484359536,0.0,0.0,False
B0002,RAILFENCE_5,75,-0.18007796380301982,-0.18007796380301982,-0.18007796380301982,0.0,0.0,False
B0002,RAILFENCE_7,75,-0.42242790629948457,-0.42242790629948457,-0.42242790629948457,0.0,0.0,False
B0002,RAILFENCE_9,75,-0.21608634843595362,-0.21608634843595362,-0.21608634843595362,0.0,0.0,False
B0002,RAILFENCE_11,75,-0.1834103246618057,-0.1834103246618057,-0.1834103246618057,0.0,0.0,False
B0002,RAILFENCE_13,75,-0.5330085702916829,-0.5330085702916829,-0.5330085702916829,0.0,0.0,False
B0002,RAILFENCE_17,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0002,HL_6x17,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0002,HR_6x17,75,1.6222937072833565,1.6222937072833565,1.6222937072833565,0.0,0.0,False
B0002,HL_10x10,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0002,HR_10x10,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0002,HL_14x7,75,1.6284565818903967,1.6284565818903967,1.6284565818903967,0.0,0.0,False
B0002,HR_14x7,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0002,GRID_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0002,GRID_10x10_NA2,75,3.4984614355164236,3.4984614355164236,3.4984614355164236,0.0,0.0,False
B0002,GRID_10x10_NA3,75,3.1160426855148486,3.1160426855148486,3.1160426855148486,0.0,0.0,False
B0002,SPOKE_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0002,SPOKE_10x10_NA2,75,3.4984614355164236,3.4984614355164236,3.4984614355164236,0.0,0.0,False
B0002,SPOKE_10x10_NA3,75,3.1160426855148486,3.1160426855148486,3.1160426855148486,0.0,0.0,False
B0009,GRID_6x17,75,-0.07902673793558807,-0.07902673793558807,-0.07902673793558807,0.0,0.0,False
B0009,GRID_9x11,75,-0.07902673793558807,-0.07902673793558807,-0.07902673793558807,0.0,0.0,False
B0009,GRID_10x10,75,0.07838314712484484,0.07838314712484484,0.07838314712484484,0.0,0.0,False
B0009,GRID_11x9,75,0.16016952695858144,0.16016952695858144,0.16016952695858144,0.0,0.0,False
B0009,GRID_14x7,75,0.21033110888560183,0.21033110888560183,0.21033110888560183,0.0,0.0,False
B0009,GRID_17x6,75,0.8513896530715322,0.8513896530715322,0.8513896530715322,0.0,0.0,False
B0009,GRID_21x5,75,0.18472470498837568,0.18472470498837568,0.18472470498837568,0.0,0.0,False
B0009,GRID_25x4,75,-0.34488063259441537,-0.34488063259441537,-0.34488063259441537,0.0,0.0,False
B0009,GRID_33x3,75,-0.13219751686735365,-0.13219751686735365,-0.13219751686735365,0.0,0.0,False
B0009,SPOKE_6x17,75,1.0036878893923566,1.0036878893923566,1.0036878893923566,0.0,0.0,False
B0009,SPOKE_9x11,75,0.527253330741331,0.527253330741331,0.527253330741331,0.0,0.0,False
B0009,SPOKE_10x10,75,1.057909894191554,1.057909894191554,1.057909894191554,0.0,0.0,False
B0009,SPOKE_11x9,75,0.7399364464683928,0.7399364464683928,0.7399364464683928,0.0,0.0,False
B0009,SPOKE_14x7,75,0.713278816703735,0.713278816703735,0.713278816703735,0.0,0.0,False
B0009,SPOKE_17x6,75,1.1396962740252905,1.1396962740252905,1.1396962740252905,0.0,0.0,False
B0009,SPOKE_21x5,75,1.466841793360237,1.466841793360237,1.466841793360237,0.0,0.0,False
B0009,SPOKE_25x4,75,1.7275840392794553,1.7275840392794553,1.7275840392794553,0.0,0.0,False
B0009,SPOKE_33x3,75,2.0711638908998427,2.0711638908998427,2.0711638908998427,0.0,0.0,False
B0009,RAILFENCE_2,75,0.0794343729922766,0.0794343729922766,0.0794343729922766,0.0,0.0,False
B0009,RAILFENCE_3,75,-0.3734962334963865,-0.3734962334963865,-0.3734962334963865,0.0,0.0,False
B0009,RAILFENCE_4,75,-0.05552278577322542,-0.05552278577322542,-0.05552278577322542,0.0,0.0,False
B0009,RAILFENCE_5,75,-0.4808890172273492,-0.4808890172273492,-0.4808890172273492,0.0,0.0,False
B0009,RAILFENCE_7,75,0.10293832515463922,0.10293832515463922,0.10293832515463922,0.0,0.0,False
B0009,RAILFENCE_9,75,-0.2927610795300817,-0.2927610795300817,-0.2927610795300817,0.0,0.0,False
B0009,RAILFENCE_11,75,-0.26820590150028734,-0.26820590150028734,-0.26820590150028734,0.0,0.0,False
B0009,RAILFENCE_13,75,0.049767546222873646,0.049767546222873646,0.049767546222873646,0.0,0.0,False
B0009,RAILFENCE_17,75,0.5865869842801368,0.5865869842801368,0.5865869842801368,0.0,0.0,False
B0009,HL_6x17,75,1.3053714854276273,1.3053714854276273,1.3053714854276273,0.0,0.0,False
B0009,HR_6x17,75,1.704080087117093,1.704080087117093,1.704080087117093,0.0,0.0,False
B0009,HL_10x10,75,1.6540629857876228,1.6540629857876228,1.6540629857876228,0.0,0.0,False
B0009,HR_10x10,75,1.3053714854276273,1.3053714854276273,1.3053714854276273,0.0,0.0,False
B0009,HL_14x7,75,1.4352169954535203,1.4352169954535203,1.4352169954535203,0.0,0.0,False
B0009,HR_14x7,75,1.6540629857876228,1.6540629857876228,1.6540629857876228,0.0,0.0,False
B0009,GRID_10x10_NA1,75,2.9289659736850124,2.9289659736850124,2.9289659736850124,0.0,0.0,False
B0009,GRID_10x10_NA2,75,3.4698458346144525,3.4698458346144525,3.4698458346144525,0.0,0.0,False
B0009,GRID_10x10_NA3,75,2.664163304893617,2.664163304893617,2.664163304893617,0.0,0.0,False
B0009,SPOKE_10x10_NA1,75,2.9289659736850124,2.9289659736850124,2.9289659736850124,0.0,0.0,False
B0009,SPOKE_10x10_NA2,75,3.4698458346144525,3.4698458346144525,3.4698458346144525,0.0,0.0,False
B0009,SPOKE_10x10_NA3,75,2.664163304893617,2.664163304893617,2.664163304893617,0.0,0.0,False
B0023,GRID_6x17,75,-0.07902673793558807,-0.07902673793558807,-0.07902673793558807,0.0,0.0,False
B0023,GRID_9x11,75,-0.3385390747308845,-0.3385390747308845,-0.3385390747308845,0.0,0.0,False
B0023,GRID_10x10,75,0.13050270018917862,0.13050270018917862,0.13050270018917862,0.0,0.0,False
B0023,GRID_11x9,75,0.2665110848221123,0.2665110848221123,0.2665110848221123,0.0,0.0,False
B0023,GRID_14x7,75,-0.04813000204226281,-0.04813000204226281,-0.04813000204226281,0.0,0.0,False
B0023,GRID_17x6,75,0.6918773162762359,0.6918773162762359,0.6918773162762359,0.0,0.0,False
B0023,GRID_21x5,75,-0.0034032327088917708,-0.0034032327088917708,-0.0034032327088917708,0.0,0.0,False
B0023,GRID_25x4,75,-0.23853907473088448,-0.23853907473088448,-0.23853907473088448,0.0,0.0,False
B0023,GRID_33x3,75,-0.02585595900382265,-0.02585595900382265,-0.02585595900382265,0.0,0.0,False
B0023,SPOKE_6x17,75,0.9515683363280228,0.9515683363280228,0.9515683363280228,0.0,0.0,False
B0023,SPOKE_9x11,75,0.527253330741331,0.527253330741331,0.527253330741331,0.0,0.0,False
B0023,SPOKE_10x10,75,1.057909894191554,1.057909894191554,1.057909894191554,0.0,0.0,False
B0023,SPOKE_11x9,75,0.7399364464683928,0.7399364464683928,0.7399364464683928,0.0,0.0,False
B0023,SPOKE_14x7,75,0.713278816703735,0.713278816703735,0.713278816703735,0.0,0.0,False
B0023,SPOKE_17x6,75,1.0333547161617596,1.0333547161617596,1.0333547161617596,0.0,0.0,False
B0023,SPOKE_21x5,75,1.360500235496706,1.360500235496706,1.360500235496706,0.0,0.0,False
B0023,SPOKE_25x4,75,1.7275840392794553,1.7275840392794553,1.7275840392794553,0.0,0.0,False
B0023,SPOKE_33x3,75,2.0711638908998427,2.0711638908998427,2.0711638908998427,0.0,0.0,False
B0023,RAILFENCE_2,75,-0.026907184871254403,-0.026907184871254403,-0.026907184871254403,0.0,0.0,False
B0023,RAILFENCE_3,75,-0.47983779135991744,-0.47983779135991744,-0.47983779135991744,0.0,0.0,False
B0023,RAILFENCE_4,75,0.05081877209030555,0.05081877209030555,0.05081877209030555,0.0,0.0,False
B0023,RAILFENCE_5,75,-0.6393501281552139,-0.6393501281552139,-0.6393501281552139,0.0,0.0,False
B0023,RAILFENCE_7,75,0.6335948886048619,0.6335948886048619,0.6335948886048619,0.0,0.0,False
B0023,RAILFENCE_9,75,-0.2927610795300817,-0.2927610795300817,-0.2927610795300817,0.0,0.0,False
B0023,RAILFENCE_11,75,-0.4808890172273492,-0.4808890172273492,-0.4808890172273492,0.0,0.0,False
B0023,RAILFENCE_13,75,0.2624506619499355,0.2624506619499355,0.2624506619499355,0.0,0.0,False
B0023,RAILFENCE_17,75,0.4802454264166056,0.4802454264166056,0.4802454264166056,0.0,0.0,False
B0023,HL_6x17,75,1.4117130432911578,1.4117130432911578,1.4117130432911578,0.0,0.0,False
B0023,HR_6x17,75,1.8104216449806236,1.8104216449806236,1.8104216449806236,0.0,0.0,False
B0023,HL_10x10,75,1.5477214279240916,1.5477214279240916,1.5477214279240916,0.0,0.0,False
B0023,HR_10x10,75,1.4117130432911578,1.4117130432911578,1.4117130432911578,0.0,0.0,False
B0023,HL_14x7,75,1.5170033752872571,1.5170033752872571,1.5170033752872571,0.0,0.0,False
B0023,HR_14x7,75,1.5477214279240916,1.5477214279240916,1.5477214279240916,0.0,0.0,False
B0023,GRID_10x10_NA1,75,2.8226244158214815,2.8226244158214815,2.8226244158214815,0.0,0.0,False
B0023,GRID_10x10_NA2,75,3.4698458346144525,3.4698458346144525,3.4698458346144525,0.0,0.0,False
B0023,GRID_10x10_NA3,75,2.664163304893617,2.664163304893617,2.664163304893617,0.0,0.0,False
B0023,SPOKE_10x10_NA1,75,2.8226244158214815,2.8226244158214815,2.8226244158214815,0.0,0.0,False
B0023,SPOKE_10x10_NA2,75,3.4698458346144525,3.4698458346144525,3.4698458346144525,0.0,0.0,False
B0023,SPOKE_10x10_NA3,75,2.664163304893617,2.664163304893617,2.664163304893617,0.0,0.0,False
B0038,GRID_6x17,74,0.49875896135693365,0.49875896135693365,0.49875896135693365,0.0,0.0,False
B0038,GRID_9x11,74,-0.06703478993118013,-0.06703478993118013,-0.06703478993118013,0.0,0.0,False
B0038,GRID_10x10,74,0.5236459661168604,0.5236459661168604,0.5236459661168604,0.0,0.0,False
B0038,GRID_11x9,74,0.06764453758586228,0.06764453758586228,0.06764453758586228,0.0,0.0,False
B0038,GRID_14x7,74,-0.06703478993118013,-0.06703478993118013,-0.06703478993118013,0.0,0.0,False
B0038,GRID_17x6,74,0.7143161732424691,0.7143161732424691,0.7143161732424691,0.0,0.0,False
B0038,GRID_21x5,74,0.3847634853254527,0.3847634853254527,0.3847634853254527,0.0,0.0,False
B0038,GRID_25x4,74,-0.36548360299955696,-0.36548360299955696,-0.36548360299955696,0.0,0.0,False
B0038,GRID_33x3,74,-0.06703478993118013,-0.06703478993118013,-0.06703478993118013,0.0,0.0,False
B0038,SPOKE_6x17,74,0.8178916259108722,0.8178916259108722,0.8178916259108722,0.0,0.0,False
B0038,SPOKE_9x11,74,-0.015247063596978791,-0.015247063596978791,-0.015247063596978791,0.0,0.0,False
B0038,SPOKE_10x10,74,0.871780928882256,0.871780928882256,0.871780928882256,0.0,0.0,False
B0038,SPOKE_11x9,74,0.8199932025480545,0.8199932025480545,0.8199932025480545,0.0,0.0,False
B0038,SPOKE_14x7,74,0.8406770540336161,0.8406770540336161,0.8406770540336161,0.0,0.0,False
B0038,SPOKE_17x6,74,0.7888893276994147,0.7888893276994147,0.7888893276994147,0.0,0.0,False
B0038,SPOKE_21x5,74,1.19923204016209,1.19923204016209,1.19923204016209,0.0,0.0,False
B0038,SPOKE_25x4,74,1.951580705124282,1.951580705124282,1.951580705124282,0.0,0.0,False
B0038,SPOKE_33x3,74,1.8976914021528979,1.8976914021528979,1.8976914021528979,0.0,0.0,False
B0038,RAILFENCE_2,74,-0.013145486959796199,-0.013145486959796199,-0.013145486959796199,0.0,0.0,False
B0038,RAILFENCE_3,74,-0.3633820263623744,-0.3633820263623744,-0.3633820263623744,0.0,0.0,False
B0038,RAILFENCE_4,74,0.17542314352863014,0.17542314352863014,0.17542314352863014,0.0,0.0,False
B0038,RAILFENCE_5,74,-0.2266011222081494,-0.2266011222081494,-0.2266011222081494,0.0,0.0,False
B0038,RAILFENCE_7,74,-0.47326220894232485,-0.47326220894232485,-0.47326220894232485,0.0,0.0,False
B0038,RAILFENCE_9,74,-0.30949272339099043,-0.30949272339099043,-0.30949272339099043,0.0,0.0,False
B0038,RAILFENCE_11,74,0.09463311898297164,0.09463311898297164,0.09463311898297164,0.0,0.0,False
B0038,RAILFENCE_13,74,0.015856811251661017,0.015856811251661017,0.015856811251661017,0.0,0.0,False
B0038,RAILFENCE_17,74,0.27908645601986737,0.27908645601986737,0.27908645601986737,0.0,0.0,False
B0038,HL_6x17,74,1.3878885304733506,1.3878885304733506,1.3878885304733506,0.0,0.0,False
B0038,HR_6x17,74,1.5495564393875025,1.5495564393875025,1.5495564393875025,0.0,0.0,False
B0038,HL_10x10,74,1.4686785550190093,1.4686785550190093,1.4686785550190093,0.0,0.0,False
B0038,HR_10x10,74,1.3878885304733506,1.3878885304733506,1.3878885304733506,0.0,0.0,False
B0038,HL_14x7,74,0.745420048091109,0.745420048091109,0.745420048091109,0.0,0.0,False
B0038,HR_14x7,74,1.4686785550190093,1.4686785550190093,1.4686785550190093,0.0,0.0,False
B0038,GRID_10x10_NA1,74,2.440699725318268,2.440699725318268,2.440699725318268,0.0,0.0,False
B0038,GRID_10x10_NA2,74,3.447940063917697,3.447940063917697,3.447940063917697,0.0,0.0,False
B0038,GRID_10x10_NA3,74,2.440699725318268,2.440699725318268,2.440699725318268,0.0,0.0,False
B0038,SPOKE_10x10_NA1,74,2.440699725318268,2.440699725318268,2.440699725318268,0.0,0.0,False
B0038,SPOKE_10x10_NA2,74,3.447940063917697,3.447940063917697,3.447940063917697,0.0,0.0,False
B0038,SPOKE_10x10_NA3,74,2.440699725318268,2.440699725318268,2.440699725318268,0.0,0.0,False
B0043,GRID_6x17,74,1.2490060496819433,1.2490060496819433,1.2490060496819433,0.0,0.0,False
B0043,GRID_9x11,74,0.3350773356284338,0.3350773356284338,0.3350773356284338,0.0,0.0,False
B0043,GRID_10x10,74,0.1195201237428982,0.1195201237428982,0.1195201237428982,0.0,0.0,False
B0043,GRID_11x9,74,0.17542314352863014,0.17542314352863014,0.17542314352863014,0.0,0.0,False
B0043,GRID_14x7,74,0.22729872968566614,0.22729872968566614,0.22729872968566614,0.0,0.0,False
B0043,GRID_17x6,74,0.8008710869165474,0.8008710869165474,0.8008710869165474,0.0,0.0,False
B0043,GRID_21x5,74,0.4676550865082938,0.4676550865082938,0.4676550865082938,0.0,0.0,False
B0043,GRID_25x4,74,-0.36548360299955696,-0.36548360299955696,-0.36548360299955696,0.0,0.0,False
B0043,GRID_33x3,74,-0.011043910322613842,-0.011043910322613842,-0.011043910322613842,0.0,0.0,False
B0043,SPOKE_6x17,74,1.1702297419506327,1.1702297419506327,1.1702297419506327,0.0,0.0,False
B0043,SPOKE_9x11,74,0.11741854710571561,0.11741854710571561,0.11741854710571561,0.0,0.0,False
B0043,SPOKE_10x10,74,1.1888998766218462,1.1888998766218462,1.1888998766218462,0.0,0.0,False
B0043,SPOKE_11x9,74,0.7619886061251402,0.7619886061251402,0.7619886061251402,0.0,0.0,False
B0043,SPOKE_14x7,74,0.948455659976384,0.948455659976384,0.948455659976384,0.0,0.0,False
B0043,SPOKE_17x6,74,1.0873381407677918,1.0873381407677918,1.0873381407677918,0.0,0.0,False
B0043,SPOKE_21x5,74,1.5764571609617775,1.5764571609617775,1.5764571609617775,0.0,0.0,False
B0043,SPOKE_25x4,74,1.760910497998673,1.760910497998673,1.760910497998673,0.0,0.0,False
B0043,SPOKE_33x3,74,2.2210272199812016,2.2210272199812016,2.2210272199812016,0.0,0.0,False
B0043,RAILFENCE_2,74,0.09463311898297164,0.09463311898297164,0.09463311898297164,0.0,0.0,False
B0043,RAILFENCE_3,74,0.04074381601158758,0.04074381601158758,0.04074381601158758,0.0,0.0,False
