label,category,mode,score_norm,anchor_score,z_ngram,z_coverage,z_compress
CORRIDOR_PERFECT_007,PERFECT,r2,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_007,PERFECT,r3,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_007,PERFECT,r4,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_007,PERFECT,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,fixed,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,r1,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,r2,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,r3,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,r4,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_008,PERFECT,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,fixed,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,r1,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,r2,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,r3,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,r4,-0.07980234667941387,1.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_PERFECT_009,PERFECT,shuffled,-0.2298023466794139,0.0,-1.6752989429629517,2.168560222467119,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,fixed,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,r1,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,r2,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,r3,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,r4,-0.6317770941736931,0.25,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_010,SHIFT-3,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,fixed,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,r1,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,r2,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,r3,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,r4,-0.6317770941736931,0.25,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_011,SHIFT-3,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,fixed,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,r1,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,r2,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,r3,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,r4,-0.6317770941736931,0.25,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_012,SHIFT-3,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,fixed,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,r1,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,r2,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,r3,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,r4,-0.6317770941736931,0.25,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_013,SHIFT-3,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,fixed,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,r1,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,r2,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,r3,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,r4,-0.6317770941736931,0.25,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-3_014,SHIFT-3,shuffled,-0.6692770941736931,0.0,-2.207006732280607,1.367735253261782,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_015,SHIFT-2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_016,SHIFT-2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_017,SHIFT-2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_018,SHIFT-2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,r1,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,r2,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,r3,-0.3633322085209928,0.3333333333333333,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,r4,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-2_019,SHIFT-2,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_020,SHIFT-1,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_021,SHIFT-1,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_022,SHIFT-1,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_023,SHIFT-1,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,fixed,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,r1,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,r3,-0.31333220852099286,0.6666666666666666,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,r4,-0.3008322085209929,0.75,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT-1_024,SHIFT-1,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_025,SHIFT+1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_026,SHIFT+1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_027,SHIFT+1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_028,SHIFT+1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,r3,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,r4,-0.36898752504910676,0.75,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+1_029,SHIFT+1,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_030,SHIFT+2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_031,SHIFT+2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_032,SHIFT+2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_033,SHIFT+2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,r3,-0.41482085838244004,0.4444444444444445,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+2_034,SHIFT+2,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,r3,-0.44815419171577336,0.22222222222222224,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,r4,-0.4189875250491067,0.4166666666666667,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_035,SHIFT+3,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,r3,-0.44815419171577336,0.22222222222222224,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,r4,-0.4189875250491067,0.4166666666666667,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_036,SHIFT+3,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,r3,-0.44815419171577336,0.22222222222222224,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,r4,-0.4189875250491067,0.4166666666666667,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_037,SHIFT+3,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_038,SHIFT+3,fixed,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_038,SHIFT+3,r1,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_038,SHIFT+3,r2,-0.45648752504910667,0.16666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_SHIFT+3_038,SHIFT+3,r3,-0.44815419171577336,0.22222222222222224,-1.941152837621779,1.6403565193742373,-0.12038585308576924
