path,params,M,M_scoreable,score,p_raw,p_adj,replicated
uv_pattern,{'pattern': 'column_0'},17,17,0.1743453031877791,0.000999000999000999,0.005994005994005994,False
uv_pattern,{'pattern': 'column_1'},18,5,0.022244749497240028,0.004995004995004995,0.02997002997002997,False
uv_pattern,{'pattern': 'row_0'},16,13,0.0108600041740359,0.000999000999000999,0.005994005994005994,False
uv_pattern,{'pattern': 'row_1'},16,11,0.013028269643787125,0.000999000999000999,0.005994005994005994,False
uv_pattern,{'pattern': 'diagonal_main'},17,11,0.013260181237833811,0.000999000999000999,0.005994005994005994,False
uv_pattern,{'pattern': 'diagonal_anti'},29,23,0.015488053685257313,0.000999000999000999,0.005994005994005994,False
