path,params,M,M_scoreable,score,p_raw,p_adj,replicated
anchor_walk,{'offset': -1},7,3,0.07613536868552293,0.024975024975024976,0.04995004995004995,True
anchor_walk,{'offset': 1},7,3,0.07613536868552293,0.024975024975024976,0.04995004995004995,True
